office,town,candidate,party,votes,vote_percent
Zoning Board of Appeals Full Five Year Term Begins 2017,Ridgefield,Terry Bearden-Rettger,D,2648,56.34%
Zoning Board of Appeals Full Five Year Term Begins 2017,Ridgefield,Carson C. K. Fincham,R,2052,43.66%
Zoning Board of Appeals Full Five Year Term Begins 2018,Ridgefield,Mark Seavy,D,2591,55.25%
Zoning Board of Appeals Full Five Year Term Begins 2018,Ridgefield,David J. Choplinski,R,2099,44.75%
Zoning Board of Appeals To Fill Vacancy for One Year,Ridgefield,Mark Seavy,D,3054,100.00%
Zoning Board of Appeal Alternate To Fill Vacancy for Three Years,Ridgefield,Mark Seavy,D,2944,100.00%
Zoning Board of Appeals Alternate To Fill Vacancy for Two Years,Ridgefield,Mark Seavy,D,2314,51.80%
Zoning Board of Appeals Alternate To Fill Vacancy for Two Years,Ridgefield,John M. McNicholas,R,2153,48.20%
Police Commissioners,Ridgefield,Stephen Saloom,D,2512,19.63%
Police Commissioners,Ridgefield,Arnold E. DiLaura,D,2472,19.32%
Police Commissioners,Ridgefield,Thomas F. Reynolds,R,2479,19.37%
Police Commissioners,Ridgefield,Marcie Coffin,R,2732,21.35%
Police Commissioners,Ridgefield,Joseph Savino,R,2601,20.33%
Mayor,Rocky Hill,Claudia Baio,D,2128,45.47%
Mayor,Rocky Hill,Lisa J. Marotta,R,1467,31.35%
Mayor,Rocky Hill,Henry W. Vasel,URHP,1085,23.18%
Councilmen,Rocky Hill,Mukesh Desai,D,1750,7.97%
Councilmen,Rocky Hill,"William ""Bill"" O'Sullivan",D,2040,9.29%
Councilmen,Rocky Hill,John Emmanuel,D,1904,8.67%
Councilmen,Rocky Hill,Christopher Duff,D,1783,8.12%
Councilmen,Rocky Hill,"Joe Kochanek, Jr.",D,1921,8.74%
Councilmen,Rocky Hill,Allan Greenspan,R,1523,6.93%
Councilmen,Rocky Hill,Bryan Addy,R,1391,6.33%
Councilmen,Rocky Hill,Jeffrey Levine,R,1477,6.72%
Councilmen,Rocky Hill,Edward V. Charamut,R,1584,7.21%
Councilmen,Rocky Hill,Andrew Lanciotto,R,1434,6.53%
Councilmen,Rocky Hill,Ralph L. Lindenberger,URHP,977,4.45%
Councilmen,Rocky Hill,Catherine A. Vargas,URHP,1168,5.32%
Councilmen,Rocky Hill,Michele Catherine Collins,URHP,999,4.55%
Councilmen,Rocky Hill,Cynthia Maria Tangney,URHP,928,4.22%
Councilmen,Rocky Hill,Frank Szeps,URHP,1089,4.96%
Board of Education,Rocky Hill,Maria Mennella,D,2158,10.19%
Board of Education,Rocky Hill,Barry D. Goldberg,D,1998,9.44%
Board of Education,Rocky Hill,"Rene ""Skip"" Rivard",D,2117,10.00%
Board of Education,Rocky Hill,Laurie J. Boske,D,2107,9.95%
Board of Education,Rocky Hill,Judi Murphy,D,2033,9.60%
Board of Education,Rocky Hill,Jennifer Simboski Allison,R,2216,10.46%
Board of Education,Rocky Hill,Brian A. Dillon,R,2229,10.53%
Board of Education,Rocky Hill,Dilip D. Desai,R,2012,9.50%
Board of Education,Rocky Hill,Frank K. Morse,R,2184,10.31%
Board of Education,Rocky Hill,Kimberly M. Kehoe,R,2122,10.02%
Board of Assessment Appeals,Rocky Hill,Michael Bocchini,D,2264,27.01%
Board of Assessment Appeals,Rocky Hill,Sharon D. Mounds,D,2086,24.88%
Board of Assessment Appeals,Rocky Hill,Lee Shippy,R,1996,23.81%
Board of Assessment Appeals,Rocky Hill,Marti Stiglich,R,2037,24.30%
Zoning Board of Appeals,Rocky Hill,Joe Coelho,D,2281,18.24%
Zoning Board of Appeals,Rocky Hill,Philip H. Benoit,D,2079,16.62%
Zoning Board of Appeals,Rocky Hill,Stephen Park,D,1960,15.67%
Zoning Board of Appeals,Rocky Hill,Gregory Faulkner,R,1915,15.31%
Zoning Board of Appeals,Rocky Hill,Michelle Zak,R,2151,17.20%
Zoning Board of Appeals,Rocky Hill,Tom Pugliese,R,2120,16.95%
Zoning Board of Appeals Alternates,Rocky Hill,John Bedlack,D,2278,27.16%
Zoning Board of Appeals Alternates,Rocky Hill,"Donald Pitkin, II",D,2172,25.90%
Zoning Board of Appeals Alternates,Rocky Hill,Guy Drapeau,R,2135,25.46%
Zoning Board of Appeals Alternates,Rocky Hill,Dhilan N. Shah,R,1802,21.49%
First Selectman,Roxbury,Barbara Henry,D,195,50.78%
First Selectman,Roxbury,Barbara Henry,R,189,49.22%
Selectman,Roxbury,James Conway,D,178,46.23%
Selectman,Roxbury,Russell Dirienzo,R,207,53.77%
Town Clerk,Roxbury,Peter A. Hurlbut,D,189,49.35%
Town Clerk,Roxbury,Peter A. Hurlbut,R,194,50.65%
Town Treasurer,Roxbury,Kimberlee Baron,D,186,49.47%
Town Treasurer,Roxbury,Kimberlee Baron,R,190,50.53%
Tax Collector,Roxbury,Kimberly Pokrywka,D,195,51.86%
Tax Collector,Roxbury,Kimberly Pokrywka,R,181,48.14%
Board of Finance,Roxbury,Andrew Engel,D,186,25.00%
Board of Finance,Roxbury,Nanette Falkenberg,D,187,25.13%
Board of Finance,Roxbury,Andrew Engel,R,187,25.13%
Board of Finance,Roxbury,Nanette Falkenberg,R,184,24.73%
Board of Finance To Fill Vacancy for Four Years,Roxbury,John Hopkins,D,191,51.48%
Board of Finance To Fill Vacancy for Four Years,Roxbury,John Hopkins,R,180,48.52%
Board of Assessment Appeals,Roxbury,James A. Hurlbut,D,192,25.63%
Board of Assessment Appeals,Roxbury,Mary Ellen Kimble,D,184,24.57%
Board of Assessment Appeals,Roxbury,James A. Hurlbut,R,188,25.10%
Board of Assessment Appeals,Roxbury,Mary Ellen Kimble,R,185,24.70%
Planning Commission,Roxbury,Robert Munson,D,188,25.51%
Planning Commission,Roxbury,Gary Steinman,D,187,25.37%
Planning Commission,Roxbury,Robert Munson,R,184,24.97%
Planning Commission,Roxbury,Gary Steinman,R,178,24.15%
Library Directors/Trustees Hodge Library,Roxbury,Alan Johnson,D,189,25.68%
Library Directors/Trustees Hodge Library,Roxbury,Kathleen Keefe,D,187,25.41%
Library Directors/Trustees Hodge Library,Roxbury,Alan Johnson,R,182,24.73%
Library Directors/Trustees Hodge Library,Roxbury,Kathleen Keefe,R,178,24.18%
Library Directors/Trustees Hodge Library To Fill Vacancy for Four Years,Roxbury,Mary Schinke,D,191,51.48%
Library Directors/Trustees Hodge Library To Fill Vacancy for Four Years,Roxbury,Mary Schinke,R,180,48.52%
Library Director,Roxbury,Jeffrey Bennett,D,189,51.50%
Library Director,Roxbury,Jeffrey Bennett,R,178,48.50%
Library Director To Fill Vacancy for Two Years,Roxbury,Ciara Gorglione,D,192,52.03%
Library Director To Fill Vacancy for Two Years,Roxbury,Ciara Gorglione,R,177,47.97%
Trustee Booth Free School,Roxbury,Charles Raymond,D,191,51.90%
Trustee Booth Free School,Roxbury,Charles Raymond,R,177,48.10%
First Selectman,Salem,Sue Spang,D,341,30.78%
First Selectman,Salem,Kevin T. Lyden,PC,767,69.22%
Selectmen,Salem,Kristina Len,D,397,18.21%
Selectmen,Salem,Hugh McKenney,D,455,20.87%
Selectmen,Salem,Ed Chmielewski,R,495,22.71%
Selectmen,Salem,Ron LaBonte,R,419,19.22%
Selectmen,Salem,T.J. Butcher,PC,414,18.99%
Town Clerk,Salem,Diane Weston,D,370,32.20%
Town Clerk,Salem,Linda Flugrad,R,779,67.80%
Town Treasurer,Salem,Pam Henry,D,501,45.96%
Town Treasurer,Salem,Pam Henry,R,589,54.04%
Tax Collector,Salem,Cheryl Philopena,D,499,46.51%
Tax Collector,Salem,Cheryl Philopena,R,574,53.49%
Board of Finance Full Term,Salem,Lynn Mulholland,D,481,22.10%
Board of Finance Full Term,Salem,William Evanson,D,407,18.70%
Board of Finance Full Term,Salem,Marshall Collins,R,637,29.27%
Board of Finance Full Term,Salem,George Householder,R,651,29.92%
Board of Finance To Fill Vacancy for Two Years,Salem,John F. Houchin,D,789,100.00%
Board of Finance Alternate Full Term,Salem,"William ""Skip"" Dickson",R,871,100.00%
Board of Finance Alternate To Fill Vacancy for Four Years,Salem,Will Butler,D,457,43.73%
Board of Finance Alternate To Fill Vacancy for Four Years,Salem,Michael Jensen,R,588,56.27%
Board of Finance Alternate To Fill Vacancy for Two Years,Salem,Corinne (Cory) Bourgeois,D,760,100.00%
Board of Education Full Term,Salem,Ryan Little,R,835,50.33%
Board of Education Full Term,Salem,Sean Reith,R,824,49.67%
Board of Education To Fill Vacancies for Four Years,Salem,Tiffany B. Cunningham,D,511,46.84%
Board of Education To Fill Vacancies for Four Years,Salem,Michael Siebert,R,580,53.16%
Board of Education To Fill Vacancy for Two Years,Salem,George W. Jackson,R,856,100.00%
Board of Assessment Appeals,Salem,Robert M. Green,R,831,100.00%
Planning and Zoning Commission Full Term,Salem,Jennifer Lindo Dashnaw,D,561,30.96%
Planning and Zoning Commission Full Term,Salem,Margaret Caron,D,611,33.72%
Planning and Zoning Commission Full Term,Salem,Eric Wenzel,R,640,35.32%
Planning and Zoning Commission To Fill Vacancy for Four Years,Salem,Fikiri Newton,D,324,30.14%
Planning and Zoning Commission To Fill Vacancy for Four Years,Salem,John Gadbois,R,751,69.86%
Planning and Zoning Commission To Fill Vacancy for Two Years,Salem,Jim Mulholland,D,488,46.70%
Planning and Zoning Commission To Fill Vacancy for Two Years,Salem,Vernon Smith,R,557,53.30%
Planning and Zoning Commission Alternate Full Term,Salem,Diba Khan-Bureau,D,726,100.00%
Planning and Zoning Commission Alternate To Fill Vacancy for Four Years,Salem,Terri Salas,R,810,100.00%
Planning and Zoning Commission Alternate To Fill Vacancy for Two Years,Salem,Matthew Rucci,D,422,42.16%
Planning and Zoning Commission Alternate To Fill Vacancy for Two Years,Salem,David Miller,R,579,57.84%
Zoning Board of Appeals,Salem,David B. Bingham,D,527,26.75%
Zoning Board of Appeals,Salem,Michael Flugrad,R,727,36.90%
Zoning Board of Appeals,Salem,Denise G. Orsini,R,716,36.35%
Zoning Board of Appeals Alternate,Salem,Emil Casciano,R,826,100.00%
Library Trustees,Salem,Pat Aldrich,D,642,34.76%
Library Trustees,Salem,Kathy Georgian,D,640,34.65%
Library Trustees,Salem,Alan Benkert,R,565,30.59%
First Selectman,Salisbury,Curtis Rand,D,974,100.00%
Selectman,Salisbury,Christian E. Williams,D,844,47.66%
Selectman,Salisbury,Don Mayland,R,585,33.03%
Selectman,Salisbury,James T. Rutledge,PC,342,19.31%
Board of Finance,Salisbury,Michael D. Clulow,D,940,100.00%
Board of Education Full Term,Salisbury,David Bayersdorfer,D,751,36.05%
Board of Education Full Term,Salisbury,Keith Moon,D,637,30.58%
Board of Education Full Term,Salisbury,Jacquie Rice,R,475,22.80%
Board of Education Full Term,Salisbury,Jeffrey A. Lloyd,PC,220,10.56%
Board of Education To Fill Vacancy for Two Years,Salisbury,Barrett Prinz,D,871,100.00%
Board of Assessment Appeals,Salisbury,Charles Kelley,D,654,63.37%
Board of Assessment Appeals,Salisbury,John David Harney Jr.,PC,378,36.63%
Planning and Zoning Commission,Salisbury,Allen Cockerline,D,908,34.19%
Planning and Zoning Commission,Salisbury,Cathy Shyer,D,829,31.21%
Planning and Zoning Commission,Salisbury,Martin Whalen,D,919,34.60%
Zoning Board of Appeals,Salisbury,Donald Cuneo,D,785,31.76%
Zoning Board of Appeals,Salisbury,Stephen J. Victory,D,816,33.01%
Zoning Board of Appeals,Salisbury,Robert Douglas,R,320,12.94%
Zoning Board of Appeals,Salisbury,Jeffrey A. Lloyd,PC,551,22.29%
Zoning Board of Appeals Alternate,Salisbury,Eugenie Warner,D,889,56.30%
Zoning Board of Appeals Alternate,Salisbury,David Maffucci,R,690,43.70%
Regional Board of Education,Salisbury,Jennifer Lee Weigel,D,954,100.00%
First Selectman,Scotland,Daniel D.Syme,D,163,37.91%
First Selectman,Scotland,Daniel D.Syme,R,167,38.84%
First Selectman,Scotland,Kimberley A. Martin,PC,100,23.26%
Selectman,Scotland,Rodney E. Perry,D,127,33.07%
Selectman,Scotland,Clare D. D'Appollonio,R,206,53.65%
Selectman,Scotland,Michael Smardon,WI,51,13.28%
Board of Education,Scotland,Steven A. Kurcinik Jr.,D,240,50.63%
Board of Education,Scotland,Brynn J. Lipstreu,D,234,49.37%
Board of Assessment Appeals,Scotland,Peter Reardon,R,303,100.00%
Planning and Zoning Commission,Scotland,George R. Perry,D,244,34.91%
Planning and Zoning Commission,Scotland,Gary Greenberg,D,227,32.47%
Planning and Zoning Commission,Scotland,Jeffrey A. Jakubowski,D,228,32.62%
Planning and Zoning Commission Alternate,Scotland,Henry Bowers,D,254,100.00%
Zoning Board of Appeals,Scotland,Peter Reardon,R,293,100.00%
Constables,Scotland,James F. Meikle,D,238,46.94%
Constables,Scotland,Peter Reardon,R,269,53.06%
Library Trustee Full Term,Scotland,Joanne S. Todd,D,240,32.83%
Library Trustee Full Term,Scotland,Celeste M. Jakubowski,D,239,32.69%
Library Trustee Full Term,Scotland,Theresa-Marie Lambert,D,252,34.47%
First Selectman,Seymour,W. Kurt Miller,R,2083,100.00%
Selectman,Seymour,Stephan Behuniak,D,1097,12.48%
Selectman,Seymour,Karen R. Stanek,D,1046,11.90%
Selectman,Seymour,Robert VanEgghen,D,812,9.24%
Selectman,Seymour,Al Bruno,R,1423,16.19%
Selectman,Seymour,Trisha Danka,R,1358,15.45%
Selectman,Seymour,Annmarie Drugonis,R,1460,16.61%
Selectman,Seymour,Len Greene,R,1593,18.12%
Board of Finance Full Term,Seymour,John Stelma,D,1269,27.40%
Board of Finance Full Term,Seymour,Richard Demko,R,1647,35.56%
Board of Finance Full Term,Seymour,Beverly Kennedy,R,1716,37.05%
Board of Finance To Fill Vacancy for Two Years,Seymour,"William D. Sawicki, Sr.",D,1536,100.00%
Board of Finance Alternates,Seymour,Kristyn Hanewicz,D,1306,27.97%
Board of Finance Alternates,Seymour,Robert Pagliaro,R,1774,37.99%
Board of Finance Alternates,Seymour,Gary Popielasz,R,1590,34.05%
Board of Education,Seymour,Lori Robinson,D,1039,15.03%
Board of Education,Seymour,Frederick D. Stanek,D,1189,17.20%
Board of Education,Seymour,Edward L. Strumello,D,1156,16.73%
Board of Education,Seymour,Christopher Champagne,R,1228,17.77%
Board of Education,Seymour,Edward Hendricks,R,1083,15.67%
Board of Education,Seymour,Peter Kubik,R,1216,17.60%
Board of Assessment Appeals,Seymour,Kwame Dunbar,D,857,18.41%
Board of Assessment Appeals,Seymour,Thomas LaPaglia,D,1002,21.53%
Board of Assessment Appeals,Seymour,Bruce Baker,R,1428,30.68%
Board of Assessment Appeals,Seymour,Christopher Drugonis,R,1367,29.37%
Planning and Zoning Commission Full Term,Seymour,Jamie Brennan,D,1031,23.45%
Planning and Zoning Commission Full Term,Seymour,Jeffrey Hanewicz,D,853,19.40%
Planning and Zoning Commission Full Term,Seymour,Thomas Lavranchuk,R,1289,29.32%
Planning and Zoning Commission Full Term,Seymour,Joseph Ziehl,R,1223,27.82%
Planning and Zoning Commission To Fill Vacancy for Two Years,Seymour,Joseph Niezelski,R,1712,100.00%
Police Commissioners,Seymour,Francis H. Conroy,D,1322,35.02%
Police Commissioners,Seymour,Colleen Fries,D,1036,27.44%
Police Commissioners,Seymour,"Robert J. Koskelowski, Sr.",R,1417,37.54%
Library Trustees,Seymour,Audrey Lenhard,D,1079,27.21%
Library Trustees,Seymour,Paula F. Chapla,R,1375,34.68%
Library Trustees,Seymour,Joyce Koslowski,R,1511,38.11%
First Selectman,Sharon,Brent M. Colley,R,391,100.00%
Selectman,Sharon,Jessica K. Fowler,D,442,57.18%
Selectman,Sharon,Dale C. Jones,R,331,42.82%
Town Clerk,Sharon,Linda R. Amerighi,R,415,100.00%
Town Treasurer,Sharon,Tina M. Pitcher,R,405,100.00%
Tax Collector,Sharon,Donna Christensen,D,344,64.91%
Tax Collector,Sharon,Donna Christensen,R,186,35.09%
Board of Finance,Sharon,Thomas H. Bartram,D,470,61.44%
Board of Finance,Sharon,Karen S. Dignacco,R,295,38.56%
Board of Finance Alternate,Sharon,Robert E. Duncan,R,344,100.00%
Board of Education,Sharon,Anne M-S Vance,D,339,32.10%
Board of Education,Sharon,Plamen Petkov,D,316,29.92%
Board of Education,Sharon,Douglas A. Cahill,R,212,20.08%
Board of Education,Sharon,Kathleen A. Visconti,R,189,17.90%
Board of Assessment Appeals,Sharon,Brent Prindle,D,461,100.00%
Planning and Zoning Commission,Sharon,Laurance B. Rand,D,458,49.35%
Planning and Zoning Commission,Sharon,Barclay Prindle,D,470,50.65%
Planning and Zoning Commission Alternates,Sharon,Larry Moskowitz,D,456,100.00%
Zoning Board of Appeals,Sharon,Mike Dignacco,R,339,48.64%
Zoning Board of Appeals,Sharon,Al Tortorella,R,358,51.36%
Zoning Board of Appeals Alternates,Sharon,Zelina Blagden,D,347,65.72%
Zoning Board of Appeals Alternates,Sharon,Michael R. Tesoro,R,181,34.28%
Regional Board of Education,Sharon,Bob Whelan,R,359,100.00%
Mayor,Shelton,Mark A. Lauretti,R,6434,100.00%
Board of Aldermen 1st Ward,Shelton,Adam M. Heller,D,856,22.02%
Board of Aldermen 1st Ward,Shelton,David Gidwani,R,1477,37.99%
Board of Aldermen 1st Ward,Shelton,Anthony F. Simonetti,R,1555,39.99%
Board of Aldermen 2nd Ward,Shelton,Jason L. Jones,D,640,20.01%
Board of Aldermen 2nd Ward,Shelton,Kevin W. Kosty,D,657,20.54%
Board of Aldermen 2nd Ward,Shelton,Stanley J. Kudej,R,931,29.11%
Board of Aldermen 2nd Ward,Shelton,Eric J. McPherson,R,970,30.33%
Board of Aldermen 3rd Ward,Shelton,"Timothy D. Bristol, Jr.",D,661,16.81%
Board of Aldermen 3rd Ward,Shelton,Patrick S. Jeanetti,D,777,19.76%
Board of Aldermen 3rd Ward,Shelton,"John F. Anglace, Jr.",R,1318,33.51%
Board of Aldermen 3rd Ward,Shelton,Cris S. Balamaci,R,1177,29.93%
Board of Aldermen 4th Ward,Shelton,James M. Capra,R,1547,49.02%
Board of Aldermen 4th Ward,Shelton,Noreen M. McGorty,R,1609,50.98%
City Treasurer,Shelton,Raymond O'Leary,R,6065,100.00%
Board of Apportionment and Taxation,Shelton,Steven G. Guralnick,D,3628,12.88%
Board of Apportionment and Taxation,Shelton,Joseph J. Knapik,D,3743,13.29%
Board of Apportionment and Taxation,Shelton,Michelle C. Laubin,D,3696,13.12%
Board of Apportionment and Taxation,Shelton,Karen S. Battistelli,R,5547,19.69%
Board of Apportionment and Taxation,Shelton,"John A. Belden, Jr.",R,5975,21.21%
Board of Apportionment and Taxation,Shelton,Michael A. Gaydos,R,5578,19.80%
Board of Education Nine to be Elected Not more than Five from One Party,Shelton,Wayne L. Bragg,D,3236,7.23%
Board of Education Nine to be Elected Not more than Five from One Party,Shelton,"David M. Gioiello, Jr.",D,3425,7.65%
Board of Education Nine to be Elected Not more than Five from One Party,Shelton,Jose F. Goncalves,D,3317,7.41%
Board of Education Nine to be Elected Not more than Five from One Party,Shelton,Amanda M. Kilmartin,D,3666,8.19%
Board of Education Nine to be Elected Not more than Five from One Party,Shelton,Kate Kutash,D,3914,8.74%
Board of Education Nine to be Elected Not more than Five from One Party,Shelton,Anne H. Gaydos,R,5465,12.21%
Board of Education Nine to be Elected Not more than Five from One Party,Shelton,Mark S. Holden,R,5334,11.92%
Board of Education Nine to be Elected Not more than Five from One Party,Shelton,Thomas R. Minotti,R,5310,11.86%
Board of Education Nine to be Elected Not more than Five from One Party,Shelton,Dr. Darlisa P. Ritter,R,5504,12.30%
Board of Education Nine to be Elected Not more than Five from One Party,Shelton,Kathleen T. Yolish,R,5590,12.49%
Planning and Zoning Commission,Shelton,Ludwig Spinelli,D,2411,11.96%
Planning and Zoning Commission,Shelton,Jimmy Tickey,D,3828,18.99%
Planning and Zoning Commission,Shelton,Ruth M. Parkins,R,3991,19.79%
Planning and Zoning Commission,Shelton,"Anthony ""Tony"" Pogoda",R,4822,23.92%
Planning and Zoning Commission,Shelton,Mark S. Widomski,R,5111,25.35%
Planning and Zoning Commission Alternates,Shelton,Nancy Dickal,D,3846,41.95%
Planning and Zoning Commission Alternates,Shelton,Ned Miller,R,5321,58.05%
Library Directors Full Term,Shelton,Louis J. Dagostine III,D,4033,42.77%
Library Directors Full Term,Shelton,James Geissler,R,5396,57.23%
First Selectman,Sherman,Don Lowe,D,0,0.00%
First Selectman,Sherman,Clay Cope,R,0,0.00%
Selectman,Sherman,Kevin Keenan,D,0,0.00%
Selectman,Sherman,Robert Ostrosky,R,0,0.00%
Town Clerk,Sherman,Carol L. Havens,R,0,0.00%
Town Treasurer,Sherman,Eric Holub,R,0,0.00%
Tax Collector,Sherman,Tabitha Fazzone,R,0,0.00%
Board of Education Three to be Elected Not more than Two from One Party,Sherman,David Silvay,D,0,0.00%
Board of Education Three to be Elected Not more than Two from One Party,Sherman,James Neunzig,D,0,0.00%
Board of Education Three to be Elected Not more than Two from One Party,Sherman,Susan Seeger,R,0,0.00%
Board of Education Three to be Elected Not more than Two from One Party,Sherman,Dorinda Lenihan,R,0,0.00%
Board of Education Three to be Elected Not more than Two from One Party,Sherman,Thomas P. Hackett,PC,0,0.00%
Board of Assessment Appeals Full Term,Sherman,Kim Devine Kane,D,0,0.00%
Board of Assessment Appeals Full Term,Sherman,Shelia J. McMahon,R,0,0.00%
Board of Assessment Appeals To Fill Vacancy for Two Years,Sherman,Ann Chiaramonte,D,0,0.00%
Board of Assessment Appeals To Fill Vacancy for Two Years,Sherman,Arthur vonPlachecki,R,0,0.00%
Planning and Zoning Commission,Sherman,Neil Volkmar,D,0,0.00%
Planning and Zoning Commission,Sherman,Ryan Peburn,D,0,0.00%
Planning and Zoning Commission,Sherman,Richard Lenihan,R,0,0.00%
Planning and Zoning Commission Alternates,Sherman,Jerrold Siegel,D,0,0.00%
Planning and Zoning Commission Alternates,Sherman,Roberta Linkletter,R,0,0.00%
Zoning Board of Appeals Five Year Term Begins 2018,Sherman,Kenric Gubner,D,0,0.00%
Zoning Board of Appeals Five Year Term Begins 2018,Sherman,Richard Hudson,R,0,0.00%
Zoning Board of Appeals Five Year Term Begins 2019,Sherman,Jared J. Bonner,R,0,0.00%
Constables,Sherman,Ernie Dech,D,0,0.00%
Constables,Sherman,Joe Keneally,D,0,0.00%
Constables,Sherman,Ken Knipple,D,0,0.00%
Constables,Sherman,Edward Hayes,R,0,0.00%
Constables,Sherman,Richard Hudson,R,0,0.00%
Constables,Sherman,George O. Linkletter,R,0,0.00%
Constables,Sherman,Michael H. Crawford,R,0,0.00%
First Selectman,Simsbury,Eric Sean Wellman,D,2942,49.83%
First Selectman,Simsbury,Mike Paine,R,2908,49.25%
First Selectman,Simsbury,Robert H. Kalechman,PC,54,0.91%
Selectmen,Simsbury,Chris M. Kelly,D,3150,18.46%
Selectmen,Simsbury,Chris Peterson,D,2920,17.11%
Selectmen,Simsbury,Elaine Jorgensen Lang,D,2691,15.77%
Selectmen,Simsbury,Sean Askham,R,2958,17.33%
Selectmen,Simsbury,Jackie Battos,R,2553,14.96%
Selectmen,Simsbury,Cheryl B. Cook,R,2794,16.37%
Board of Finance,Simsbury,John P. Merz,D,2717,26.99%
Board of Finance,Simsbury,Lisa L. Heavner,D,4191,41.63%
Board of Finance,Simsbury,Derek Peterson,R,3159,31.38%
Board of Education,Simsbury,Tara Donohue Willerup,D,3193,28.05%
Board of Education,Simsbury,Thomas E. Frank,D,2446,21.48%
Board of Education,Simsbury,Lydia Tedone,R,3015,26.48%
Board of Education,Simsbury,Michael Goman,R,2427,21.32%
Board of Education,Simsbury,Michael J. Rinaldi,PC,304,2.67%
Board of Assessment Appeals,Simsbury,Regina Kathleen Pynn,D,2766,49.81%
Board of Assessment Appeals,Simsbury,Sean Brittell,R,2787,50.19%
Planning Commission,Simsbury,Thomas A. Kyzivat,D,3086,23.54%
Planning Commission,Simsbury,Alan C. Needham,D,3535,26.97%
Planning Commission,Simsbury,Craig MacCormac,R,3103,23.67%
Planning Commission,Simsbury,David Blume,R,3384,25.82%
Planning Commission Alternate To Fill Vacancy for Two Years,Simsbury,Richard Cortes,D,3852,100.00%
Zoning Commission,Simsbury,Kevin E. Gray,D,3020,20.26%
Zoning Commission,Simsbury,Bruce H. Elliott,D,3020,20.26%
Zoning Commission,Simsbury,Gavin Schwarz,R,2761,18.53%
Zoning Commission,Simsbury,Vaughan Marecki,R,2940,19.73%
Zoning Commission,Simsbury,Michael Doyle,R,3163,21.22%
Zoning Commission Alternates To Fill Vacancies for Two Years,Simsbury,Thomas E. Frank,D,3739,50.13%
Zoning Commission Alternates To Fill Vacancies for Two Years,Simsbury,Joseph L. Campolieta,D,3720,49.87%
Zoning Board of Appeals,Simsbury,Katie S. Martin,D,3251,24.75%
Zoning Board of Appeals,Simsbury,Steven T. Antonio,D,3528,26.85%
Zoning Board of Appeals,Simsbury,Diane Madigan,R,3185,24.24%
Zoning Board of Appeals,Simsbury,Kathryn Robbins,R,3174,24.16%
Library Board of Trustees,Simsbury,Tolly G. Zonenberg,D,2841,18.95%
Library Board of Trustees,Simsbury,Kathleen M. Miller,D,3575,23.85%
Library Board of Trustees,Simsbury,Christopher J. Tranberg,D,3073,20.50%
Library Board of Trustees,Simsbury,Todd Thode,R,2482,16.56%
Library Board of Trustees,Simsbury,Linda Johnson,R,3019,20.14%
First Selectman,Somers,Edward J. Sawicki,D,716,33.58%
First Selectman,Somers,C.G. 'Bud'  Knorr Jr,R,1259,59.05%
First Selectman,Somers,Linda Louise LaCasse,PC,157,7.36%
Selectmen,Somers,Kathleen A. Devlin,D,1538,51.63%
Selectmen,Somers,Timothy R. Potrikus,D,1386,46.53%
Selectmen,Somers,Linda Louise Laasse,WI,55,1.85%
Town Clerk,Somers,Ann Logan,D,1413,68.10%
Town Clerk,Somers,Barbra L. O'Boyle,R,662,31.90%
Board of Finance,Somers,Jimmy Radziewicz,D,955,26.49%
Board of Finance,Somers,Michael Parker,R,1310,36.34%
Board of Finance,Somers,Joseph R. Tolisano,R,1340,37.17%
Board of Education,Somers,Jan Martin,D,1242,12.55%
Board of Education,Somers,David Palmer,D,1232,12.45%
Board of Education,Somers,Giselle Richards-Genece,D,858,8.67%
Board of Education,Somers,Jeremy Anderson,R,1176,11.89%
Board of Education,Somers,Sarah Moynihan Bollinger,R,1353,13.67%
Board of Education,Somers,Krista M. Cherry,R,1175,11.88%
Board of Education,Somers,Bruce Devlin,R,1510,15.26%
Board of Education,Somers,Kate L. McLellan,R,1348,13.62%
Library Directors Full Term,Somers,Eugene M. Grayson,D,1254,29.26%
Library Directors Full Term,Somers,Robert C. Socha,R,1466,34.21%
Library Directors Full Term,Somers,Shirley E. Warner,R,1565,36.52%
Library Directors To Fill Vacancy for Four Years,Somers,Bonnie Mazzoli,D,1524,100.00%
Library Directors To Fill Vacancy for Two Years,Somers,Katheryn Worcester,D,1419,100.00%
First Selectman,Southbury,Jeffrey A. Manville,R,2977,100.00%
Selectmen,Southbury,Catherine P. DeCarli,D,1557,13.06%
Selectmen,Southbury,Justin Bette,D,1674,14.05%
Selectmen,Southbury,Michael Rosen,D,1575,13.22%
Selectmen,Southbury,George T. Bertram,R,2318,19.45%
Selectmen,Southbury,Jennifer L. Naylor,R,2472,20.74%
Selectmen,Southbury,Jason A. Buchsbaum,R,2322,19.48%
Town Clerk,Southbury,Lynn S. Dwyer,R,3058,100.00%
Board of Finance,Southbury,John L. Reilly,R,2905,33.89%
Board of Finance,Southbury,Arthur J. Mulligan,R,2849,33.24%
Board of Finance,Southbury,Richard R. Hill,R,2817,32.87%
Board of Finance Alternates,Southbury,Bill Tolley,R,2872,100.00%
Board of Assessment Appeals,Southbury,Joan A. King,D,1646,41.30%
Board of Assessment Appeals,Southbury,Gabby Addison,R,2339,58.70%
Planning Commission,Southbury,Donald Antilla,R,2930,100.00%
