office,town,candidate,party,votes,vote_percent
Planning & Zoning,Morris,David Wiig,D,191,25.60%
Planning & Zoning,Morris,Douglas Barnes,R,263,35.25%
Planning & Zoning,Morris,Eileen Narbutes,R,16,2.14%
Planning & Zoning,Morris,Helen E White,R,276,37.00%
Planning & Zoning Alternate,Morris,Hayley Cuttitta,D,158,41.15%
Planning & Zoning Alternate,Morris,Marc Petzold,R,226,58.85%
Zoning Board of Appeals,Morris,Laurey c weiner,D,151,22.14%
Zoning Board of Appeals,Morris,Margaret Palumbo,R,245,35.92%
Zoning Board of Appeals,Morris,Nancy Skilton,R,286,41.94%
Zoning Board of Appeals Alternate,Morris,Laurey c Weiner,D,222,100.00%
Library Directors,Morris,Diane Boisvert,R,313,50.00%
Library Directors,Morris,Caroline Maselli,R,313,50.00%
Mayor,Naugatuck,Pete Hess,D,3515,100.00%
Burgess,Naugatuck,Kimberly Gallo,D,2324,9.56%
Burgess,Naugatuck,Rocky Vitale,D,2405,9.90%
Burgess,Naugatuck,Charley Marenghi,D,2200,9.05%
Burgess,Naugatuck,Fran Dambowsky,D,2059,8.47%
Burgess,Naugatuck,Julie Rosenblatt,D,2341,9.63%
Burgess,Naugatuck,Carolyn Autore,D,1589,6.54%
Burgess,Naugatuck,Meghan Smith,R,1760,7.24%
Burgess,Naugatuck,Anthony Rykowski,R,1714,7.05%
Burgess,Naugatuck,Jan J. Mizeski,R,1725,7.10%
Burgess,Naugatuck,Mike Bronko,R,2100,8.64%
Burgess,Naugatuck,Robert Neth,R,2180,8.97%
Burgess,Naugatuck,Dorothy Neth-Kunin,R,1905,7.84%
Town Clerk,Naugatuck,Michelle Dowling,D,2347,55.60%
Town Clerk,Naugatuck,Michelle Dowling,R,1874,44.40%
Treasurer,Naugatuck,Shagufta Zahid,D,1729,40.82%
Treasurer,Naugatuck,Adam Bronko,R,2507,59.18%
Tax Collector,Naugatuck,Jim Goggin,D,2745,61.89%
Tax Collector,Naugatuck,Helen Northrup,R,1690,38.11%
Board of Education,Naugatuck,James M. Scully,D,2021,10.09%
Board of Education,Naugatuck,Jason Celozzi,D,1905,9.51%
Board of Education,Naugatuck,Ethel Grant,D,2195,10.96%
Board of Education,Naugatuck,Bob Mezzo,D,2696,13.46%
Board of Education,Naugatuck,Jeff Litke,D,2338,11.67%
Board of Education,Naugatuck,Alicia Makowski,R,1846,9.22%
Board of Education,Naugatuck,Erika Clements,R,1861,9.29%
Board of Education,Naugatuck,Alejandro Ramirez,R,1603,8.00%
Board of Education,Naugatuck,Nicole VanDyke,R,1668,8.33%
Board of Education,Naugatuck,Marilyn O'Donnell,R,1894,9.46%
Planning Commission,Naugatuck,Robert Clark,R,2826,51.74%
Planning Commission,Naugatuck,Robert Pease,R,2636,48.26%
Zoning Commission,Naugatuck,Neil Mascola,D,2044,27.12%
Zoning Commission,Naugatuck,Francis Santana,D,1744,23.14%
Zoning Commission,Naugatuck,Richard W. Cool,R,2037,27.03%
Zoning Commission,Naugatuck,Jason Possemato,R,1712,22.71%
Bailiffs,Naugatuck,Daniel Renzoni,R,2711,25.64%
Bailiffs,Naugatuck,Regina Jasmine,R,2543,24.05%
Bailiffs,Naugatuck,Kristi Pistarelli,R,2756,26.07%
Bailiffs,Naugatuck,Evabeth Kloc,R,2562,24.23%
Mayor,New Britain,Chris Anderson,D,2895,35.97%
Mayor,New Britain,Erin Stewart,R,4895,60.82%
Mayor,New Britain,Chris Anderson,WF,179,2.22%
Mayor,New Britain,Alfred P. Mayo,PC,58,0.72%
Mayor,New Britain,Angel D. Segarra,PC,22,0.27%
Treasurer,New Britain,Timothy M. Yanchak,D,3401,45.29%
Treasurer,New Britain,Danny Salerno,R,4109,54.71%
Alderperson Ward 1,New Britain,Nathan (Nate) Simpson,D,858,19.95%
Alderperson Ward 1,New Britain,Richard Lacourciere,D,841,19.56%
Alderperson Ward 1,New Britain,Sharon Saavedra,R,1210,28.14%
Alderperson Ward 1,New Britain,Alden Russell,R,1087,25.28%
Alderperson Ward 1,New Britain,Nathan (Nate) Simpson,WF,96,2.23%
Alderperson Ward 1,New Britain,Richard Lacourciere,WF,95,2.21%
Alderperson Ward 1,New Britain,"James Edward Sanders, Jr",IND,113,2.63%
Alderperson Ward 2,New Britain,Lori McAdam,D,644,26.77%
Alderperson Ward 2,New Britain,Wilma Barbosa-Holley,D,627,26.06%
Alderperson Ward 2,New Britain,Lukasz Rulka,R,538,22.36%
Alderperson Ward 2,New Britain,Jerrell Hargraves,R,597,24.81%
Alderperson Ward 3,New Britain,Candyce Scott,D,436,32.68%
Alderperson Ward 3,New Britain,Iris Noemi Sanchez,D,486,36.43%
Alderperson Ward 3,New Britain,Jason Gibson,R,305,22.86%
Alderperson Ward 3,New Britain,Manuel Antonio Sandoval,IND,43,3.22%
Alderperson Ward 3,New Britain,Patrice Smith,IND,64,4.80%
Alderperson Ward 4,New Britain,Neil P. Connors,D,874,22.78%
Alderperson Ward 4,New Britain,John H. McNamara,D,986,25.70%
Alderperson Ward 4,New Britain,Robert Smedley,R,914,23.82%
Alderperson Ward 4,New Britain,Michael Thompson,R,852,22.20%
Alderperson Ward 4,New Britain,Luz Virginia Ortiz-Luna,IND,133,3.47%
Alderperson Ward 4,New Britain,Gayle M. Connolly,IND,78,2.03%
Alderperson Ward 5,New Britain,Francisco Santiago,D,582,23.33%
Alderperson Ward 5,New Britain,Luz Osuba,D,529,21.20%
Alderperson Ward 5,New Britain,Willie Pabon,R,642,25.73%
Alderperson Ward 5,New Britain,Matthew Malinowski,R,665,26.65%
Alderperson Ward 5,New Britain,Paul D. Catanzaro,IND,77,3.09%
Board of Education,New Britain,Joan Pina,D,3765,17.74%
Board of Education,New Britain,Joey Listro,D,3620,17.05%
Board of Education,New Britain,Sal Escobales,D,3561,16.77%
Board of Education,New Britain,Anthony Kane,R,3575,16.84%
Board of Education,New Britain,Homer White,R,3189,15.02%
Board of Education,New Britain,Jose G. Rivera,R,3494,16.46%
Board of Education,New Britain,Thomas Anthony Talalaj,WI,25,0.12%
Board of Assessment Appeals,New Britain,Colin Ivan Osborn,D,3468,24.59%
Board of Assessment Appeals,New Britain,David A. Grant,D,3589,25.44%
Board of Assessment Appeals,New Britain,Maria Turczanik,R,3644,25.83%
Board of Assessment Appeals,New Britain,Sheryl A. Mala,R,3405,24.14%
Constables,New Britain,Suzanne Bielinski,D,3791,13.76%
Constables,New Britain,Patrick Thomsen,D,3311,12.02%
Constables,New Britain,Jan Edwards,D,3505,12.73%
Constables,New Britain,Carlo Carlozzi Jr.,D,3650,13.25%
Constables,New Britain,Alan F. Zaniewski,R,3420,12.42%
Constables,New Britain,Richard Moreno,R,3448,12.52%
Constables,New Britain,Sean F. Steele,R,3269,11.87%
Constables,New Britain,Jamie B. Vaughan,R,3148,11.43%
First Selectman,New Canaan,Amy Murphy Carroll,D,3082,45.18%
First Selectman,New Canaan,Dionna Carlson,R,3739,54.82%
Selectman,New Canaan,Steve Karl,R,4712,100.00%
Town Clerk,New Canaan,Claudia A. Weber,R,4773,100.00%
Town Treasurer,New Canaan,Andrew Brooks,R,4582,100.00%
Board of Education Full Term,New Canaan,Lauren Connolly Nussbaum,D,3457,18.33%
Board of Education Full Term,New Canaan,Brendan Hayes,D,3515,18.64%
Board of Education Full Term,New Canaan,Matt Campbell,R,3690,19.57%
Board of Education Full Term,New Canaan,Matt Wexler,R,3518,18.65%
Board of Education Full Term,New Canaan,Lara Kelly,R,3676,19.49%
Board of Education Full Term,New Canaan,Giacomo P. Landi,PC,1003,5.32%
Board of Education To Fill Vacancy for Two Years,New Canaan,Joshua Kaye,D,3137,46.76%
Board of Education To Fill Vacancy for Two Years,New Canaan,Hugo Alves,R,3572,53.24%
Board of Assessment Appeals,New Canaan,John Matz,D,2919,27.79%
Board of Assessment Appeals,New Canaan,Kevin P. McIntosh,R,3843,36.59%
Board of Assessment Appeals,New Canaan,Tony Calanca,R,3741,35.62%
Town Council,New Canaan,Jennifer Zonis,D,3371,14.99%
Town Council,New Canaan,Janet Leung Fonss,D,3350,14.89%
Town Council,New Canaan,Michael J. Mauro,R,3845,17.09%
Town Council,New Canaan,Maria Naughton,R,3889,17.29%
Town Council,New Canaan,Cristina A. Ross,R,3971,17.66%
Town Council,New Canaan,Eric Thunem,R,4066,18.08%
Constables,New Canaan,Susan B. Edmands,D,2890,11.65%
Constables,New Canaan,Nick Mitrakis,D,2644,10.65%
Constables,New Canaan,Edward Vollmer,D,2739,11.04%
Constables,New Canaan,Jordan L. Cerbone,D,2589,10.43%
Constables,New Canaan,Alberto Gonzalez,R,3523,14.20%
Constables,New Canaan,Robert Naughton,R,3498,14.10%
Constables,New Canaan,Greg Pepe,R,3434,13.84%
Constables,New Canaan,Jill M. Guzzetti,R,3499,14.10%
First Selectman,New Fairfield,Patricia Del Monaco,D,2016,49.05%
First Selectman,New Fairfield,Melissa A. Lindsey,R,2094,50.95%
Selectman,New Fairfield,Khristine Hall,D,1970,48.23%
Selectman,New Fairfield,Thomas M. Perkins,R,2115,51.77%
Tax Collector To Fill Vacancy for Two Years,New Fairfield,Shareen Langdon,D,1832,45.59%
Tax Collector To Fill Vacancy for Two Years,New Fairfield,Shareen Langdon,R,2186,54.41%
Town Treasurer,New Fairfield,Terry R. Friedman,D,1819,45.51%
Town Treasurer,New Fairfield,Terry R. Friedman,R,2178,54.49%
Board of Finance Full Term,New Fairfield,Wes Marsh,D,2007,32.10%
Board of Finance Full Term,New Fairfield,Don Kellogg,D,1987,31.78%
Board of Finance Full Term,New Fairfield,Doug Jendras,R,2258,36.12%
Board of Finance To Fill Vacancy for Two Years,New Fairfield,Rick Regan,D,1877,46.62%
Board of Finance To Fill Vacancy for Two Years,New Fairfield,Claudia K. Willard,R,2149,53.38%
Board of Finance Alternates,New Fairfield,Peggy Katkocin,D,2119,32.80%
Board of Finance Alternates,New Fairfield,Greg Williams,D,2051,31.74%
Board of Finance Alternates,New Fairfield,Claudia K. Willard,R,2291,35.46%
Board of Education,New Fairfield,Stephanie Strazza,D,1817,12.63%
Board of Education,New Fairfield,Ed Sbordone,D,1929,13.41%
Board of Education,New Fairfield,Samantha Mannion,D,2136,14.85%
Board of Education,New Fairfield,Kathy Baker,D,1919,13.34%
Board of Education,New Fairfield,Millie Kellogg,D,1797,12.49%
Board of Education,New Fairfield,Kimberly S. LaTourette,R,2497,17.36%
Board of Education,New Fairfield,Susan E. Huwer,R,2292,15.93%
Board of Assessment Appeals,New Fairfield,Gregory B. Manning,D,2001,31.34%
Board of Assessment Appeals,New Fairfield,Jake Lindsey,R,2254,35.30%
Board of Assessment Appeals,New Fairfield,Michael Oliva,R,2130,33.36%
Planning Commission,New Fairfield,Keith Landa,D,1803,30.84%
Planning Commission,New Fairfield,Olivia Karen Micca,D,1779,30.43%
Planning Commission,New Fairfield,Gary J. Reetz,R,2265,38.74%
Planning Commission Alternates,New Fairfield,Christina McCartney,D,1935,29.21%
Planning Commission Alternates,New Fairfield,Dylan White,R,2413,36.43%
Planning Commission Alternates,New Fairfield,Michael Oliva,R,2276,34.36%
Zoning Commission Full Term,New Fairfield,Peter W. Baker,D,1703,22.55%
Zoning Commission Full Term,New Fairfield,Thomas Garben,D,1519,20.11%
Zoning Commission Full Term,New Fairfield,Gabriel Gouveia,R,2124,28.13%
Zoning Commission Full Term,New Fairfield,Mark Lamanna,R,2206,29.21%
Zoning Commission To Fill Vacancy for Two Years,New Fairfield,John C. Brown,D,1661,43.20%
Zoning Commission To Fill Vacancy for Two Years,New Fairfield,John T. Moran,R,2184,56.80%
Zoning Board of Appeals,New Fairfield,Olivia Karen Micca,D,1742,27.76%
Zoning Board of Appeals,New Fairfield,Ann Brown,R,2205,35.14%
Zoning Board of Appeals,New Fairfield,Jennifer Hilderbrand,R,2328,37.10%
Library Directors,New Fairfield,Linda A. Norris,D,1938,16.15%
Library Directors,New Fairfield,Robert E. Kruzykowski,D,1617,13.48%
Library Directors,New Fairfield,Laurie Landa,D,1687,14.06%
Library Directors,New Fairfield,Ernest A. Lehman,R,2248,18.73%
Library Directors,New Fairfield,Gail V. DeFeo,R,2328,19.40%
Library Directors,New Fairfield,Diane R. Welsh,R,2182,18.18%
First Selectman,New Hartford,Daniel V. Jerram,R,1313,100.00%
Selectman,New Hartford,Mary Beth Greenwood,D,846,46.41%
Selectman,New Hartford,Alesia Kennerson,R,977,53.59%
Town Treasurer,New Hartford,Gordon Ross,R,1329,100.00%
Board of Finance Full Term,New Hartford,Dan Charest,D,962,45.72%
Board of Finance Full Term,New Hartford,Bernard Witte,R,1142,54.28%
Board of Finance To Fill Vacancy for Two Years,New Hartford,Charles Neale,D,1053,100.00%
Board of Finance Alternate,New Hartford,Steven Seltzer,D,898,28.75%
Board of Finance Alternate,New Hartford,Ryan Bingham,R,1119,35.83%
Board of Finance Alternate,New Hartford,Camille Burford,R,1106,35.41%
Board of Education,New Hartford,Frank Rodenberg,D,974,23.90%
Board of Education,New Hartford,Kristin Young,D,941,23.09%
Board of Education,New Hartford,Timothy Russell Jr.,R,1078,26.45%
Board of Education,New Hartford,Meagan Albert,R,1082,26.55%
Board of Assessment Appeals,New Hartford,Robert A. Jerram,R,1243,100.00%
Planning and Zoning Commission Five Year Term Begins 2023,New Hartford,Steven M. Bedford,D,750,41.83%
Planning and Zoning Commission Five Year Term Begins 2023,New Hartford,Robert Goodskey,R,1043,58.17%
Planning and Zoning Commission Five Year Term Begins 2024,New Hartford,Martin Post,D,1037,100.00%
Zoning Board of Appeals Five Year Term Begins 2023,New Hartford,Paul Griffin,D,1022,100.00%
Zoning Board of Appeals Five Year Term Begins 2024,New Hartford,Lewis Chappel,R,1224,100.00%
Zoning Board of Appeals Alternate Five Year Term Begins 2024,New Hartford,Arthur Jackman,R,1200,100.00%
Regional Board of Education,New Hartford,Karen Griswold Nelson,D,831,46.50%
Regional Board of Education,New Hartford,Noel Gauthier,R,956,53.50%
Mayor,New Haven,Justin M Elicker,D,9395,74.43%
Mayor,New Haven,Thomas A Goldenberg,R,1667,13.21%
Mayor,New Haven,Justin M Elicker,WF,669,5.30%
Mayor,New Haven,Thomas A Goldenberg,IND,655,5.19%
Mayor,New Haven,Wendy Hamilton,PC,235,1.86%
Mayor,New Haven,Roger Uihlein,WI,2,0.02%
City Clerk,New Haven,Michael B Smart,D,9111,78.50%
City Clerk,New Haven,Anthony D Acri,R,1506,12.97%
City Clerk,New Haven,Michael B Smart,WF,990,8.53%
Board of Alder Ward 1,New Haven,Kiana E Flores,D,94,100.00%
Board of Alder Ward 2,New Haven,Frank E Douglass,D,244,100.00%
Board of Alder Ward 3,New Haven,Ron Christopher Hurt,D,144,100.00%
Board of Alder Ward 4,New Haven,Evelyn Rodriguez,D,185,100.00%
Board of Alder Ward 5,New Haven,Kampton S Singh,D,166,100.00%
Board of Alder Ward 6,New Haven,Carmen L Rodriguez,D,280,100.00%
Board of Alder Ward 7,New Haven,Eli Sabin,D,424,83.30%
Board of Alder Ward 7,New Haven,David C Agosta,R,24,4.72%
Board of Alder Ward 7,New Haven,Eli Sabin,WF,61,11.98%
Board of Alder Ward 8,New Haven,Ellen C Cupo,D,410,85.06%
Board of Alder Ward 8,New Haven,Andrea Zola,R,72,14.94%
Board of Alder Ward 9,New Haven,Caroline T Smith,D,465,100.00%
Board of Alder Ward 10,New Haven,Anna Marie Festa,D,490,93.16%
Board of Alder Ward 10,New Haven,Joshua Glaab,WI,36,6.84%
Board of Alder Ward 11,New Haven,Renee O Haywood,D,350,70.71%
Board of Alder Ward 11,New Haven,Henry R Murphy Sr,D,0,0.00%
Board of Alder Ward 11,New Haven,Gail E Roundtree,R,143,28.89%
Board of Alder Ward 11,New Haven,Ira Johnson,WI,2,0.40%
Board of Alder Ward 12,New Haven,Theresa L Morant,D,224,100.00%
Board of Alder Ward 13,New Haven,Rosa Santana,D,329,63.76%
Board of Alder Ward 13,New Haven,Deborah Reyes,R,56,10.85%
Board of Alder Ward 13,New Haven,Paul A Garlinghouse,G,131,25.39%
Board of Alder Ward 14,New Haven,Sarah A Miller,D,266,100.00%
Board of Alder Ward 15,New Haven,Frank Ralph Redente Jr,D,226,100.00%
Board of Alder Ward 16,New Haven,Jose L Crespo,D,110,100.00%
Board of Alder Ward 17,New Haven,Salvatore C Punzo,D,304,68.78%
Board of Alder Ward 17,New Haven,Anne Marie Rivera-Berrios,R,86,19.46%
Board of Alder Ward 17,New Haven,Camille Ansley,PC,52,11.76%
Board of Alder Ward 18,New Haven,Salvatore E DeCola,D,487,41.24%
Board of Alder Ward 18,New Haven,Lisa Milone,R,331,28.03%
Board of Alder Ward 18,New Haven,Susan Campion,WI,363,30.74%
Board of Alder Ward 19,New Haven,Kimberly R Edwards,D,451,100.00%
Board of Alder Ward 20,New Haven,Brittiany T Mabery-Niblack,D,313,85.75%
Board of Alder Ward 20,New Haven,Addie D Kimbrough,PC,52,14.25%
Board of Alder Ward 21,New Haven,Maceo T Streater,D,268,99.26%
Board of Alder Ward 21,New Haven,Fred Christmas,WI,2,0.74%
Board of Alder Ward 22,New Haven,Jeanette L Morrison,D,202,100.00%
Board of Alder Ward 23,New Haven,Tyisha S Walker,D,187,100.00%
Board of Alder Ward 24,New Haven,Evette T Hamilton,D,333,100.00%
Board of Alder Ward 25,New Haven,Adam J Marchand,D,842,87.44%
Board of Alder Ward 25,New Haven,Dennis Serfilippi,WI,121,12.56%
Board of Alder Ward 26,New Haven,Amy D Marx,D,803,100.00%
Board of Alder Ward 27,New Haven,Richard W Furlow,D,343,100.00%
Board of Alder Ward 28,New Haven,Thomas R Ficklin Jr,D,375,100.00%
Board of Alder Ward 29,New Haven,Brian Wingate,D,258,100.00%
Board of Alder Ward 30,New Haven,Honda Smith,D,233,100.00%
Board of Education District 2,New Haven,Andrea L Downer,D,4764,100.00%
Mayor,Newington,Jon Trister,D,4088,52.92%
Mayor,Newington,Beth Kinsey DelBuono,R,3637,47.08%
Town Council,Newington,AJ Tiniakos,D,3937,10.64%
Town Council,Newington,Mitch Page,D,4193,11.33%
Town Council,Newington,Kim Radda,D,4104,11.09%
Town Council,Newington,Matthew Plourd,D,4229,11.43%
Town Council,Newington,Kathy Gonzalez,D,3965,10.72%
Town Council,Newington,John Donahue,R,3310,8.95%
Town Council,Newington,Gail Budrejko,R,3364,9.09%
Town Council,Newington,Dave Nagel,R,3330,9.00%
Town Council,Newington,Michael Camillo,R,3063,8.28%
Town Council,Newington,Tim Manke,R,3497,9.45%
Board of Education,Newington,Sam Sharma,D,4092,11.14%
Board of Education,Newington,Shaun Holloran,D,4077,11.10%
Board of Education,Newington,Jessica Weaver,D,4346,11.84%
Board of Education,Newington,Amy DeVoe Perrotti,D,4227,11.51%
Board of Education,Newington,Meri Beatrice,D,3999,10.89%
Board of Education,Newington,Tony Miele,R,3230,8.80%
Board of Education,Newington,Brittany Carr,R,3261,8.88%
Board of Education,Newington,Kelly DeHaas,R,3117,8.49%
Board of Education,Newington,Anastasia Yopp,R,3177,8.65%
Board of Education,Newington,Tim Newton,R,3191,8.69%
Fire Commissioner,Newington,"Brian ""Bubba"" Whalen",D,4231,55.92%
Fire Commissioner,Newington,Eric Giansanti,R,3335,44.08%
Constable,Newington,Fred H. Callahan III,D,4485,60.14%
Constable,Newington,Mike Sirois,R,2972,39.86%
Mayor,New London,Michael E. Passero,D,1706,62.67%
Mayor,New London,Beloved Carter,R,565,20.76%
Mayor,New London,Michael E. Passero,WF,130,4.78%
Mayor,New London,Leon Richard Long,G,321,11.79%
City Council,New London,Carmen Jocelyn Rosario,D,1365,9.29%
City Council,New London,John D. Satti,D,1784,12.14%
City Council,New London,Jefferey Hart,D,1316,8.96%
City Council,New London,Reona Dyess,D,1460,9.94%
City Council,New London,Akil Peck,D,1566,10.66%
City Council,New London,Alma Nartatez,D,1442,9.81%
City Council,New London,Efrain Dominguez Jr.,D,1738,11.83%
City Council,New London,Aaron Ide,R,922,6.28%
City Council,New London,John Russell,R,852,5.80%
City Council,New London,Gina Phillips,R,1022,6.96%
City Council,New London,Jefferey Hart,WF,220,1.50%
City Council,New London,Reona Dyess,WF,259,1.76%
City Council,New London,Alma Nartatez,WF,239,1.63%
City Council,New London,Seanice Austin,G,508,3.46%
Board of Education,New London,Bryan Doughty,D,1433,10.69%
Board of Education,New London,Elaine Maynard-Adams,D,1484,11.07%
Board of Education,New London,Nathan M. Caron,D,1553,11.59%
Board of Education,New London,Susan Hambey,D,1533,11.44%
Board of Education,New London,Danni Cruz,D,1500,11.19%
Board of Education,New London,Bianca Alexis-Sylvain,D,1511,11.27%
Board of Education,New London,Alisha Blake,D,1453,10.84%
Board of Education,New London,Kat Goulart,R,814,6.07%
Board of Education,New London,John C. Martin Jr.,R,812,6.06%
Board of Education,New London,Elaine Maynard-Adams,WF,242,1.81%
Board of Education,New London,Danni Cruz,WF,287,2.14%
Board of Education,New London,Alisha Blake,WF,280,2.09%
Board of Education,New London,Keith Kimball,G,503,3.75%
Mayor,New Milford,Tom O'Brien,D,1939,29.45%
Mayor,New Milford,Pete Bass,R,4646,70.55%
Town Council,New Milford,Robert B. Gambino,D,2664,6.80%
Town Council,New Milford,Alexandra Thomas,D,2745,7.01%
Town Council,New Milford,Ari Rosenberg,D,2507,6.40%
Town Council,New Milford,Mary Jane Lundgren,D,2730,6.97%
Town Council,New Milford,Brandon DeBiase,D,2529,6.46%
Town Council,New Milford,Hilary Ram,D,2645,6.76%
Town Council,New Milford,Sal Rynkiewicz,R,3583,9.15%
Town Council,New Milford,Douglas Skelly,R,3827,9.77%
Town Council,New Milford,Thomas Esposito,R,3985,10.18%
Town Council,New Milford,Paul Murphy,R,3901,9.96%
Town Council,New Milford,Chris Cosgrove,R,3980,10.17%
Town Council,New Milford,Katy Francis,R,4055,10.36%
Town Clerk,New Milford,Noreen H. Prichard,R,5062,100.00%
Tax Collector,New Milford,Nancy E. McGavic,R,4968,100.00%
Board of Finance,New Milford,Ellen Conklin,D,2900,20.36%
Board of Finance,New Milford,Walter Bayer,D,3067,21.53%
Board of Finance,New Milford,Laurence I. Tripp,R,4222,29.64%
Board of Finance,New Milford,Joseph C. Troiano,R,4057,28.48%
Board of Education Full Term,New Milford,Tammy McInerney,D,2947,16.13%
Board of Education Full Term,New Milford,Brian McCauley,D,2932,16.05%
Board of Education Full Term,New Milford,Sarah E. Herring,R,4244,23.23%
Board of Education Full Term,New Milford,Eric Hansell,R,3988,21.83%
Board of Education Full Term,New Milford,Olga I. Rella,R,4159,22.76%
Board of Education To Fill Vacancy for Two Years,New Milford,Dean J. Barile,R,4466,100.00%
Board of Assessment Appeals,New Milford,Exiene Lofgren,D,2332,38.66%
Board of Assessment Appeals,New Milford,Al Brant,R,3700,61.34%
Planning Commission,New Milford,Peter Mullen,D,3223,28.29%
Planning Commission,New Milford,Victoria Carvalho,R,3950,34.67%
Planning Commission,New Milford,Paul Murphy,R,4220,37.04%
Zoning Commission,New Milford,Michael Anastas,D,2537,19.44%
Zoning Commission,New Milford,Joseph Raymond Baker,D,2782,21.32%
Zoning Commission,New Milford,Greg Mullen,R,4061,31.12%
Zoning Commission,New Milford,Mario Sclafani,R,3671,28.13%
Zoning Board of Appeals Full Term,New Milford,Terry Ellis,D,3003,27.29%
Zoning Board of Appeals Full Term,New Milford,Sal Rynkiewicz,R,3938,35.79%
Zoning Board of Appeals Full Term,New Milford,Garret Strol,R,4062,36.92%
Zoning Board of Appeals To Fill Vacancy for Two Years,New Milford,Kelly Franzese,R,4480,100.00%
First Selectman,Newtown,Dan Cruson,D,3730,49.19%
First Selectman,Newtown,Jeff Capeci,R,3853,50.81%
Selectman,Newtown,Michelle Embree Ku,D,3806,50.81%
Selectman,Newtown,John Madzula II,R,3685,49.19%
Legislative Council District 1,Newtown,Laura Miller,D,1389,17.73%
Legislative Council District 1,Newtown,Chris Gardner,D,1436,18.33%
Legislative Council District 1,Newtown,Steve Hinden,D,1266,16.16%
Legislative Council District 1,Newtown,Derek Pisani,R,1250,15.95%
Legislative Council District 1,Newtown,Jim Landy,R,1250,15.95%
Legislative Council District 1,Newtown,William DeRosa,R,1245,15.89%
Legislative Council District 2,Newtown,Eric Paradis,D,1251,16.66%
Legislative Council District 2,Newtown,Jordana Bloom,D,1308,17.42%
Legislative Council District 2,Newtown,Keith Alexander,D,1277,17.01%
Legislative Council District 2,Newtown,Matthew F. Mihalcik,R,1220,16.25%
Legislative Council District 2,Newtown,Bryan Atherton,R,1194,15.91%
Legislative Council District 2,Newtown,Jennifer Nicoletti,R,1257,16.74%
Legislative Council District 3,Newtown,Doria Linnetz,D,1186,15.63%
Legislative Council District 3,Newtown,Heather Dean,D,1248,16.45%
Legislative Council District 3,Newtown,Chris Smith,D,1238,16.32%
Legislative Council District 3,Newtown,Tom Long,R,1356,17.87%
Legislative Council District 3,Newtown,Benjamin Ruben Sr.,R,1300,17.13%
Legislative Council District 3,Newtown,John Zachos,R,1260,16.61%
Board of Finance,Newtown,John Fletcher,D,3937,14.40%
Board of Finance,Newtown,James O. Gaston,D,4063,14.87%
Board of Finance,Newtown,Janette Lamoureaux,D,3876,14.18%
Board of Finance,Newtown,Stephen Csordas,R,3806,13.93%
Board of Finance,Newtown,Bryce Chinault,R,3858,14.12%
Board of Finance,Newtown,Bernard Molloy,R,3847,14.08%
Board of Finance,Newtown,Steven Goodridge,R,3945,14.43%
Board of Education Full Term,Newtown,Alison Plante,D,4161,25.87%
Board of Education Full Term,Newtown,Chris Gilson,D,3957,24.60%
Board of Education Full Term,Newtown,John Vouros,D,4145,25.77%
Board of Education Full Term,Newtown,Brennan Coakley,R,3821,23.76%
Board of Education To Fill Vacancy for Two Years,Newtown,Todd Higgins,R,3698,36.17%
Board of Education To Fill Vacancy for Two Years,Newtown,Shannon Tomai,R,3761,36.79%
Board of Education To Fill Vacancy for Two Years,Newtown,Bruce W. Walczak,IND,2765,27.04%
Board of Assessment Appeals,Newtown,Ed Randall,D,3673,50.08%
Board of Assessment Appeals,Newtown,Rob Hawley,R,3661,49.92%
Planning & Zoning Commission,Newtown,David Rosen,D,3840,20.56%
Planning & Zoning Commission,Newtown,Ross Carley,D,3549,19.01%
Planning & Zoning Commission,Newtown,Barbara Manville,D,3802,20.36%
Planning & Zoning Commission,Newtown,Connie Widmann,R,3796,20.33%
Planning & Zoning Commission,Newtown,Brian Leonardi,R,3686,19.74%
Planning & Zoning Commission Alternates,Newtown,Jill Soderholm,D,3932,25.99%
Planning & Zoning Commission Alternates,Newtown,Peter Schwarz,D,3699,24.45%
Planning & Zoning Commission Alternates,Newtown,Pete Radzwillas,R,3563,23.55%
Planning & Zoning Commission Alternates,Newtown,David Landau,R,3937,26.02%
Zoning Board of Appeals,Newtown,Don Mitchell,D,3877,21.20%
Zoning Board of Appeals,Newtown,Prerna Rao,D,3575,19.55%
Zoning Board of Appeals,Newtown,John Robinson,R,3554,19.43%
Zoning Board of Appeals,Newtown,Stephen Riccitelli,R,3512,19.20%
Zoning Board of Appeals,Newtown,Tiffany Hawley,R,3771,20.62%
Zoning Board of Appeals Alternates,Newtown,Joe Bojnowski,D,4072,34.32%
Zoning Board of Appeals Alternates,Newtown,James O'Connor,R,3894,32.82%
Zoning Board of Appeals Alternates,Newtown,Peter Wlasuk,R,3899,32.86%
Police Commissioners,Newtown,Philip Cruz,D,3525,22.50%
Police Commissioners,Newtown,Julia Conlin,D,3725,23.77%
Police Commissioners,Newtown,Stephen Sedensky,D,3464,22.11%
Police Commissioners,Newtown,Rance Thompson,R,3589,22.91%
Board of Managers of Edmond Town Hall,Newtown,Jennifer Guman,D,4073,55.45%
Board of Managers of Edmond Town Hall,Newtown,Armel Romeo Kouassi,R,3272,44.55%
First Selectman,Norfolk,Matthew T. Riiska,D,428,100.00%
Selectman,Norfolk,Henry Tirrell,D,375,59.52%
