office,town,candidate,party,votes,vote_percent
Comptroller,Sherman,Sean Scanlon,WF,27,1.55%
Attorney General,Sherman,William Tong,D,886,50.63%
Attorney General,Sherman,Jessica Kordas,R,811,46.34%
Attorney General,Sherman,A.P. Pascarella,IND,15,0.86%
Attorney General,Sherman,William Tong,WF,26,1.49%
Attorney General,Sherman,Ken Krayeske,G,12,0.69%
Judge of Probate 44,Sherman,Martin F. Landgrebe,R,1156,100.00%
Registrar of Voters,Sherman,Barbara Hoag,R,1154,98.72%
Registrar of Voters,Sherman,Sara Laughlin,WI,15,1.28%
Governor and Lieutenant Governor,Simsbury,Ned Lamont and Susan Bysiewicz,D,7610,59.87%
Governor and Lieutenant Governor,Simsbury,Bob Stefanowski and Laura Devlin,R,4803,37.79%
Governor and Lieutenant Governor,Simsbury,Ned Lamont and Susan Bysiewicz,GFCT,36,0.28%
Governor and Lieutenant Governor,Simsbury,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,116,0.91%
Governor and Lieutenant Governor,Simsbury,Ned Lamont and Susan Bysiewicz,WF,146,1.15%
Governor and Lieutenant Governor,Simsbury,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,Simsbury,Richard Blumenthal,D,7739,61.40%
United States Senator,Simsbury,Leora R. Levy,R,4676,37.10%
United States Senator,Simsbury,Richard Blumenthal,WF,190,1.51%
United States Senator,Simsbury,John Anderson,WI,0,0.00%
United States Senator,Simsbury,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 05,Simsbury,Jahana Hayes,D,7264,57.50%
Representative in Congress 05,Simsbury,George Logan,R,5084,40.24%
Representative in Congress 05,Simsbury,George Logan,IND,119,0.94%
Representative in Congress 05,Simsbury,Jahana Hayes,WF,166,1.31%
State Senate 8,Simsbury,Paul Honig,D,7260,57.90%
State Senate 8,Simsbury,Lisa Seminara,R,5108,40.74%
State Senate 8,Simsbury,Lisa Seminara,IND,171,1.36%
State Representative 16,Simsbury,Melissa Osborne,D,7096,56.25%
State Representative 16,Simsbury,Mike Paine,R,5518,43.75%
Secretary of the State,Simsbury,Stephanie Thomas,D,7305,58.48%
Secretary of the State,Simsbury,Dominic Rapini,R,4726,37.84%
Secretary of the State,Simsbury,Cynthia R. Jennings,IND,280,2.24%
Secretary of the State,Simsbury,Stephanie Thomas,WF,180,1.44%
Treasurer,Simsbury,Erick Russell,D,6978,55.89%
Treasurer,Simsbury,Harry Arora,R,4986,39.94%
Treasurer,Simsbury,Jennifer Baldwin,IND,267,2.14%
Treasurer,Simsbury,Erick Russell,WF,164,1.31%
Treasurer,Simsbury,JoAnna Laiscell,LI,90,0.72%
Comptroller,Simsbury,Sean Scanlon,D,7047,56.57%
Comptroller,Simsbury,Mary Fay,R,5062,40.63%
Comptroller,Simsbury,Sean Scanlon,IND,199,1.60%
Comptroller,Simsbury,Sean Scanlon,WF,150,1.20%
Attorney General,Simsbury,William Tong,D,7644,60.74%
Attorney General,Simsbury,Jessica Kordas,R,4594,36.50%
Attorney General,Simsbury,A.P. Pascarella,IND,97,0.77%
Attorney General,Simsbury,William Tong,WF,183,1.45%
Attorney General,Simsbury,Ken Krayeske,G,67,0.53%
Judge of Probate 09,Simsbury,David Shepard,D,6959,56.20%
Judge of Probate 09,Simsbury,Cynthia Becker,R,5423,43.80%
Registrar of Voters,Simsbury,Karen E. Cortes,D,7252,58.59%
Registrar of Voters,Simsbury,Susan B. Salina,R,5125,41.41%
Governor and Lieutenant Governor,Somers,Ned Lamont and Susan Bysiewicz,D,1650,39.55%
Governor and Lieutenant Governor,Somers,Bob Stefanowski and Laura Devlin,R,2433,58.32%
Governor and Lieutenant Governor,Somers,Ned Lamont and Susan Bysiewicz,GFCT,11,0.26%
Governor and Lieutenant Governor,Somers,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,52,1.25%
Governor and Lieutenant Governor,Somers,Ned Lamont and Susan Bysiewicz,WF,25,0.60%
Governor and Lieutenant Governor,Somers,Michelle Louise Bicking and Cassandra A. Martineau,WI,1,0.02%
United States Senator,Somers,Richard Blumenthal,D,1668,40.22%
United States Senator,Somers,Leora R. Levy,R,2445,58.96%
United States Senator,Somers,Richard Blumenthal,WF,33,0.80%
United States Senator,Somers,John Anderson,WI,1,0.02%
United States Senator,Somers,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 02,Somers,Joe Courtney,D,1883,45.34%
Representative in Congress 02,Somers,Mike France,R,2233,53.77%
Representative in Congress 02,Somers,William Hall,LI,21,0.51%
Representative in Congress 02,Somers,Kevin Blacker,G,16,0.39%
State Senate 7,Somers,Cynthia Mangini,D,1292,31.16%
State Senate 7,Somers,John A. Kissel,R,2771,66.84%
State Senate 7,Somers,John A. Kissel,IND,49,1.18%
State Senate 7,Somers,Cynthia Mangini,WF,34,0.82%
State Representative 52,Somers,Gregg Dafoe,D,1307,31.59%
State Representative 52,Somers,Kurt Vail,R,2759,66.69%
State Representative 52,Somers,Kurt Vail,IND,71,1.72%
Secretary of the State,Somers,Stephanie Thomas,D,1555,37.80%
Secretary of the State,Somers,Dominic Rapini,R,2439,59.29%
Secretary of the State,Somers,Cynthia R. Jennings,IND,87,2.11%
Secretary of the State,Somers,Stephanie Thomas,WF,33,0.80%
Treasurer,Somers,Erick Russell,D,1441,35.01%
Treasurer,Somers,Harry Arora,R,2524,61.32%
Treasurer,Somers,Jennifer Baldwin,IND,87,2.11%
Treasurer,Somers,Erick Russell,WF,30,0.73%
Treasurer,Somers,JoAnna Laiscell,LI,34,0.83%
Comptroller,Somers,Sean Scanlon,D,1487,36.40%
Comptroller,Somers,Mary Fay,R,2501,61.22%
Comptroller,Somers,Sean Scanlon,IND,72,1.76%
Comptroller,Somers,Sean Scanlon,WF,25,0.61%
Attorney General,Somers,William Tong,D,1667,40.34%
Attorney General,Somers,Jessica Kordas,R,2376,57.50%
Attorney General,Somers,A.P. Pascarella,IND,30,0.73%
Attorney General,Somers,William Tong,WF,45,1.09%
Attorney General,Somers,Ken Krayeske,G,14,0.34%
Judge of Probate 11,Somers,Carolyn McCaffrey,R,3249,100.00%
Registrar of Voters,Somers,Gloriajean E. Sheiber,D,1259,31.12%
Registrar of Voters,Somers,David P. McCaffrey,R,2786,68.88%
Governor and Lieutenant Governor,Southbury,Ned Lamont and Susan Bysiewicz,D,4876,48.17%
Governor and Lieutenant Governor,Southbury,Bob Stefanowski and Laura Devlin,R,5085,50.24%
Governor and Lieutenant Governor,Southbury,Ned Lamont and Susan Bysiewicz,GFCT,6,0.06%
Governor and Lieutenant Governor,Southbury,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,79,0.78%
Governor and Lieutenant Governor,Southbury,Ned Lamont and Susan Bysiewicz,WF,75,0.74%
Governor and Lieutenant Governor,Southbury,Michelle Louise Bicking and Cassandra A. Martineau,WI,1,0.01%
United States Senator,Southbury,Richard Blumenthal,D,4860,48.51%
United States Senator,Southbury,Leora R. Levy,R,5047,50.38%
United States Senator,Southbury,Richard Blumenthal,WF,111,1.11%
United States Senator,Southbury,John Anderson,WI,0,0.00%
United States Senator,Southbury,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 05,Southbury,Jahana Hayes,D,4651,46.43%
Representative in Congress 05,Southbury,George Logan,R,5196,51.87%
Representative in Congress 05,Southbury,George Logan,IND,74,0.74%
Representative in Congress 05,Southbury,Jahana Hayes,WF,97,0.97%
State Senate 32,Southbury,Jeff Desmarais,D,4517,45.47%
State Senate 32,Southbury,Eric C. Berthel,R,5417,54.53%
State Representative 69,Southbury,Cindy Harrison,R,5333,100.00%
State Representative 131,Southbury,David K. Labriola,R,942,100.00%
Secretary of the State,Southbury,Stephanie Thomas,D,4619,46.60%
Secretary of the State,Southbury,Dominic Rapini,R,4995,50.39%
Secretary of the State,Southbury,Cynthia R. Jennings,IND,192,1.94%
Secretary of the State,Southbury,Stephanie Thomas,WF,107,1.08%
Treasurer,Southbury,Erick Russell,D,4473,45.16%
Treasurer,Southbury,Harry Arora,R,5112,51.61%
Treasurer,Southbury,Jennifer Baldwin,IND,171,1.73%
Treasurer,Southbury,Erick Russell,WF,90,0.91%
Treasurer,Southbury,JoAnna Laiscell,LI,59,0.60%
Comptroller,Southbury,Sean Scanlon,D,4477,45.38%
Comptroller,Southbury,Mary Fay,R,5187,52.57%
Comptroller,Southbury,Sean Scanlon,IND,125,1.27%
Comptroller,Southbury,Sean Scanlon,WF,77,0.78%
Attorney General,Southbury,William Tong,D,4881,48.94%
Attorney General,Southbury,Jessica Kordas,R,4863,48.76%
Attorney General,Southbury,A.P. Pascarella,IND,87,0.87%
Attorney General,Southbury,William Tong,WF,107,1.07%
Attorney General,Southbury,Ken Krayeske,G,36,0.36%
Judge of Probate 22,Southbury,Domenick N. Calabrese,R,6347,100.00%
Governor and Lieutenant Governor,Southington,Ned Lamont and Susan Bysiewicz,D,9119,44.77%
Governor and Lieutenant Governor,Southington,Bob Stefanowski and Laura Devlin,R,10793,52.98%
Governor and Lieutenant Governor,Southington,Ned Lamont and Susan Bysiewicz,GFCT,38,0.19%
Governor and Lieutenant Governor,Southington,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,212,1.04%
Governor and Lieutenant Governor,Southington,Ned Lamont and Susan Bysiewicz,WF,208,1.02%
Governor and Lieutenant Governor,Southington,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,Southington,Richard Blumenthal,D,9373,46.40%
United States Senator,Southington,Leora R. Levy,R,10522,52.09%
United States Senator,Southington,Richard Blumenthal,WF,305,1.51%
United States Senator,Southington,John Anderson,WI,0,0.00%
United States Senator,Southington,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 01,Southington,John B. Larson,D,9389,46.80%
Representative in Congress 01,Southington,Larry Lazor,R,10144,50.57%
Representative in Congress 01,Southington,John B. Larson,WF,333,1.66%
Representative in Congress 01,Southington,Mary L. Sanders,G,194,0.97%
State Senate 16,Southington,Christopher R. Robertson,D,8626,42.98%
State Senate 16,Southington,Rob Sampson,R,11218,55.89%
State Senate 16,Southington,Rob Sampson,IND,228,1.14%
State Representative 22,Southington,Rebecca Martinez,D,779,45.00%
State Representative 22,Southington,Francis Rexford Cooley,R,895,51.70%
State Representative 22,Southington,Rebecca Martinez,IND,29,1.68%
State Representative 22,Southington,Rebecca Martinez,WF,28,1.62%
State Representative 30,Southington,Denise McNair,D,1849,43.20%
State Representative 30,Southington,Donna Veach,R,2370,55.37%
State Representative 30,Southington,Denise McNair,WF,61,1.43%
State Representative 80,Southington,Gale Mastrofrancesco,R,2414,100.00%
State Representative 81,Southington,Christopher J. Poulos,D,5303,50.03%
State Representative 81,Southington,Tony Morrison,R,5175,48.82%
State Representative 81,Southington,Tony Morrison,IND,122,1.15%
Secretary of the State,Southington,Stephanie Thomas,D,8808,44.14%
Secretary of the State,Southington,Dominic Rapini,R,10450,52.37%
Secretary of the State,Southington,Cynthia R. Jennings,IND,398,1.99%
Secretary of the State,Southington,Stephanie Thomas,WF,299,1.50%
Treasurer,Southington,Erick Russell,D,8343,41.80%
Treasurer,Southington,Harry Arora,R,10803,54.12%
Treasurer,Southington,Jennifer Baldwin,IND,425,2.13%
Treasurer,Southington,Erick Russell,WF,242,1.21%
Treasurer,Southington,JoAnna Laiscell,LI,147,0.74%
Comptroller,Southington,Sean Scanlon,D,8639,43.43%
Comptroller,Southington,Mary Fay,R,10727,53.93%
Comptroller,Southington,Sean Scanlon,IND,286,1.44%
Comptroller,Southington,Sean Scanlon,WF,238,1.20%
Attorney General,Southington,William Tong,D,9569,47.64%
Attorney General,Southington,Jessica Kordas,R,9959,49.59%
Attorney General,Southington,A.P. Pascarella,IND,180,0.90%
Attorney General,Southington,William Tong,WF,304,1.51%
Attorney General,Southington,Ken Krayeske,G,72,0.36%
Judge of Probate 18,Southington,Matthew Jalowiec,D,9007,46.17%
Judge of Probate 18,Southington,Matthew Jalowiec,R,10503,53.83%
Governor and Lieutenant Governor,South Windsor,Ned Lamont and Susan Bysiewicz,D,6554,57.90%
Governor and Lieutenant Governor,South Windsor,Bob Stefanowski and Laura Devlin,R,4476,39.54%
Governor and Lieutenant Governor,South Windsor,Ned Lamont and Susan Bysiewicz,GFCT,21,0.19%
Governor and Lieutenant Governor,South Windsor,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,131,1.16%
Governor and Lieutenant Governor,South Windsor,Ned Lamont and Susan Bysiewicz,WF,137,1.21%
Governor and Lieutenant Governor,South Windsor,Michelle Louise Bicking and Cassandra A. Martineau,WI,1,0.01%
United States Senator,South Windsor,Richard Blumenthal,D,6660,59.24%
United States Senator,South Windsor,Leora R. Levy,R,4386,39.01%
United States Senator,South Windsor,Richard Blumenthal,WF,196,1.74%
United States Senator,South Windsor,John Anderson,WI,1,0.01%
United States Senator,South Windsor,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 01,South Windsor,John B. Larson,D,6682,59.64%
Representative in Congress 01,South Windsor,Larry Lazor,R,4171,37.23%
Representative in Congress 01,South Windsor,John B. Larson,WF,213,1.90%
Representative in Congress 01,South Windsor,Mary L. Sanders,G,137,1.22%
State Senate 3,South Windsor,Saud Anwar,D,6706,59.62%
State Senate 3,South Windsor,Matt Harper,R,4322,38.43%
State Senate 3,South Windsor,Saud Anwar,WF,219,1.95%
State Representative 05,South Windsor,Maryam Khan,D,598,56.20%
State Representative 05,South Windsor,"Charles Windsor Jackson, III",R,453,42.58%
State Representative 05,South Windsor,Elijah El-Hajj-Bey,PC,13,1.22%
State Representative 14,South Windsor,Erica Evans,D,4715,46.26%
State Representative 14,South Windsor,Tom Delnicki,R,5043,49.48%
State Representative 14,South Windsor,Tom Delnicki,IND,164,1.61%
Secretary of the State,South Windsor,Stephanie Thomas,D,6187,55.94%
Secretary of the State,South Windsor,Dominic Rapini,R,4417,39.93%
Secretary of the State,South Windsor,Cynthia R. Jennings,IND,258,2.33%
Secretary of the State,South Windsor,Stephanie Thomas,WF,199,1.80%
Treasurer,South Windsor,Erick Russell,D,5874,53.04%
Treasurer,South Windsor,Harry Arora,R,4714,42.56%
Treasurer,South Windsor,Jennifer Baldwin,IND,241,2.18%
Treasurer,South Windsor,Erick Russell,WF,171,1.54%
Treasurer,South Windsor,JoAnna Laiscell,LI,75,0.68%
Comptroller,South Windsor,Sean Scanlon,D,5993,54.36%
Comptroller,South Windsor,Mary Fay,R,4695,42.59%
Comptroller,South Windsor,Sean Scanlon,IND,168,1.52%
Comptroller,South Windsor,Sean Scanlon,WF,168,1.52%
Attorney General,South Windsor,William Tong,D,6491,59.77%
Attorney General,South Windsor,Jessica Kordas,R,4026,37.07%
Attorney General,South Windsor,A.P. Pascarella,IND,109,1.00%
Attorney General,South Windsor,William Tong,WF,167,1.54%
Attorney General,South Windsor,Ken Krayeske,G,67,0.62%
Judge of Probate 04,South Windsor,Mary Deneen,D,6072,58.92%
Judge of Probate 04,South Windsor,Tad J. Bistor,R,4233,41.08%
Governor and Lieutenant Governor,Sprague,Ned Lamont and Susan Bysiewicz,D,438,39.07%
Governor and Lieutenant Governor,Sprague,Bob Stefanowski and Laura Devlin,R,640,57.09%
Governor and Lieutenant Governor,Sprague,Ned Lamont and Susan Bysiewicz,GFCT,5,0.45%
Governor and Lieutenant Governor,Sprague,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,22,1.96%
Governor and Lieutenant Governor,Sprague,Ned Lamont and Susan Bysiewicz,WF,16,1.43%
Governor and Lieutenant Governor,Sprague,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,Sprague,Richard Blumenthal,D,451,40.59%
United States Senator,Sprague,Leora R. Levy,R,636,57.25%
United States Senator,Sprague,Richard Blumenthal,WF,24,2.16%
United States Senator,Sprague,John Anderson,WI,0,0.00%
United States Senator,Sprague,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 02,Sprague,Joe Courtney,D,563,50.63%
Representative in Congress 02,Sprague,Mike France,R,526,47.30%
Representative in Congress 02,Sprague,William Hall,LI,11,0.99%
Representative in Congress 02,Sprague,Kevin Blacker,G,12,1.08%
State Senate 19,Sprague,Catherine A. Osten,D,505,45.17%
State Senate 19,Sprague,Pietro Camardella,R,576,51.52%
State Senate 19,Sprague,Catherine A. Osten,IND,19,1.70%
State Senate 19,Sprague,Catherine A. Osten,WF,18,1.61%
State Representative 47,Sprague,Dave Nowakowski,D,420,37.80%
State Representative 47,Sprague,Doug Dubitsky,R,667,60.04%
State Representative 47,Sprague,Dave Nowakowski,WF,24,2.16%
Secretary of the State,Sprague,Stephanie Thomas,D,433,39.33%
Secretary of the State,Sprague,Dominic Rapini,R,604,54.86%
Secretary of the State,Sprague,Cynthia R. Jennings,IND,29,2.63%
Secretary of the State,Sprague,Stephanie Thomas,WF,35,3.18%
Treasurer,Sprague,Erick Russell,D,400,36.30%
Treasurer,Sprague,Harry Arora,R,622,56.44%
Treasurer,Sprague,Jennifer Baldwin,IND,37,3.36%
Treasurer,Sprague,Erick Russell,WF,26,2.36%
Treasurer,Sprague,JoAnna Laiscell,LI,17,1.54%
Comptroller,Sprague,Sean Scanlon,D,437,39.87%
Comptroller,Sprague,Mary Fay,R,625,57.03%
Comptroller,Sprague,Sean Scanlon,IND,16,1.46%
Comptroller,Sprague,Sean Scanlon,WF,18,1.64%
Attorney General,Sprague,William Tong,D,450,40.76%
Attorney General,Sprague,Jessica Kordas,R,603,54.62%
Attorney General,Sprague,A.P. Pascarella,IND,20,1.81%
Attorney General,Sprague,William Tong,WF,24,2.17%
Attorney General,Sprague,Ken Krayeske,G,7,0.63%
Judge of Probate 29,Sprague,Chuck Norris,R,837,100.00%
Registrar of Voters,Sprague,Jon F. Illinger,D,423,39.31%
Registrar of Voters,Sprague,Barbara Crouch,R,653,60.69%
Governor and Lieutenant Governor,Stafford,Ned Lamont and Susan Bysiewicz,D,2016,42.42%
Governor and Lieutenant Governor,Stafford,Bob Stefanowski and Laura Devlin,R,2596,54.62%
Governor and Lieutenant Governor,Stafford,Ned Lamont and Susan Bysiewicz,GFCT,10,0.21%
Governor and Lieutenant Governor,Stafford,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,71,1.49%
Governor and Lieutenant Governor,Stafford,Ned Lamont and Susan Bysiewicz,WF,60,1.26%
Governor and Lieutenant Governor,Stafford,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,Stafford,Richard Blumenthal,D,2035,43.08%
United States Senator,Stafford,Leora R. Levy,R,2596,54.95%
United States Senator,Stafford,Richard Blumenthal,WF,93,1.97%
United States Senator,Stafford,John Anderson,WI,0,0.00%
United States Senator,Stafford,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 02,Stafford,Joe Courtney,D,2376,50.28%
Representative in Congress 02,Stafford,Mike France,R,2269,48.01%
Representative in Congress 02,Stafford,William Hall,LI,53,1.12%
Representative in Congress 02,Stafford,Kevin Blacker,G,28,0.59%
State Senate 35,Stafford,Lisa Thomas,D,1914,40.92%
State Senate 35,Stafford,Jeff Gordon,R,2642,56.49%
State Senate 35,Stafford,Lisa Thomas,IND,56,1.20%
State Senate 35,Stafford,Lisa Thomas,WF,65,1.39%
State Representative 52,Stafford,Gregg Dafoe,D,1801,38.21%
State Representative 52,Stafford,Kurt Vail,R,2855,60.58%
State Representative 52,Stafford,Kurt Vail,IND,57,1.21%
Secretary of the State,Stafford,Stephanie Thomas,D,2000,43.12%
Secretary of the State,Stafford,Dominic Rapini,R,2428,52.35%
Secretary of the State,Stafford,Cynthia R. Jennings,IND,125,2.70%
Secretary of the State,Stafford,Stephanie Thomas,WF,85,1.83%
Treasurer,Stafford,Erick Russell,D,1893,40.93%
Treasurer,Stafford,Harry Arora,R,2502,54.10%
Treasurer,Stafford,Jennifer Baldwin,IND,98,2.12%
Treasurer,Stafford,Erick Russell,WF,74,1.60%
Treasurer,Stafford,JoAnna Laiscell,LI,58,1.25%
Comptroller,Stafford,Sean Scanlon,D,1877,41.21%
Comptroller,Stafford,Mary Fay,R,2543,55.83%
Comptroller,Stafford,Sean Scanlon,IND,72,1.58%
Comptroller,Stafford,Sean Scanlon,WF,63,1.38%
Attorney General,Stafford,William Tong,D,2098,44.86%
Attorney General,Stafford,Jessica Kordas,R,2430,51.96%
Attorney General,Stafford,A.P. Pascarella,IND,36,0.77%
Attorney General,Stafford,William Tong,WF,81,1.73%
Attorney General,Stafford,Ken Krayeske,G,32,0.68%
Judge of Probate 11,Stafford,Carolyn McCaffrey,R,3373,100.00%
Governor and Lieutenant Governor,Stamford,Ned Lamont and Susan Bysiewicz,D,23867,63.39%
Governor and Lieutenant Governor,Stamford,Bob Stefanowski and Laura Devlin,R,13143,34.91%
Governor and Lieutenant Governor,Stamford,Ned Lamont and Susan Bysiewicz,GFCT,54,0.14%
Governor and Lieutenant Governor,Stamford,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,229,0.61%
Governor and Lieutenant Governor,Stamford,Ned Lamont and Susan Bysiewicz,WF,360,0.96%
Governor and Lieutenant Governor,Stamford,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,Stamford,Richard Blumenthal,D,23959,63.90%
United States Senator,Stamford,Leora R. Levy,R,13056,34.82%
United States Senator,Stamford,Richard Blumenthal,WF,481,1.28%
United States Senator,Stamford,John Anderson,WI,0,0.00%
United States Senator,Stamford,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 04,Stamford,Jim Himes,D,23977,64.09%
Representative in Congress 04,Stamford,Jayme Stevenson,R,13063,34.92%
Representative in Congress 04,Stamford,Jayme Stevenson,IND,373,1.00%
State Senate 26,Stamford,Ceci Maher,D,2664,59.33%
State Senate 26,Stamford,Toni Boucher,R,1750,38.98%
State Senate 26,Stamford,Toni Boucher,IND,76,1.69%
State Senate 27,Stamford,Pat Billie Miller,D,14376,63.82%
State Senate 27,Stamford,Michael Battinelli,R,8151,36.18%
State Senate 36,Stamford,Trevor Crow,D,5585,55.87%
State Senate 36,Stamford,Ryan Fazio,R,4412,44.13%
State Representative 125,Stamford,Victor Alvarez,D,2035,55.48%
State Representative 125,Stamford,Tom O'Dea,R,1633,44.52%
State Representative 144,Stamford,Hubert Delany,D,4381,64.33%
State Representative 144,Stamford,Mitchell Bell,R,2429,35.67%
State Representative 145,Stamford,Corey P. Paris,D,2687,73.86%
State Representative 145,Stamford,Fritz Blau,R,898,24.68%
State Representative 145,Stamford,Corey P. Paris,WF,53,1.46%
State Representative 146,Stamford,David Michel,D,3185,61.77%
State Representative 146,Stamford,Jessica Demmo,R,1717,33.30%
State Representative 146,Stamford,Thomas Concannon,IND,174,3.37%
State Representative 146,Stamford,David Michel,WF,80,1.55%
State Representative 147,Stamford,Matt Blumenthal,D,5265,60.19%
State Representative 147,Stamford,Abraham David Viera,R,3482,39.81%
State Representative 148,Stamford,Daniel J. Fox,D,3328,67.60%
State Representative 148,Stamford,Wilm E. Donath,R,1595,32.40%
State Representative 149,Stamford,Rachel Khanna,D,2215,55.24%
State Representative 149,Stamford,Kimberly Fiorello,R,1752,43.69%
State Representative 149,Stamford,Rachel Khanna,IND,43,1.07%
Secretary of the State,Stamford,Stephanie Thomas,D,22695,61.53%
Secretary of the State,Stamford,Dominic Rapini,R,13050,35.38%
Secretary of the State,Stamford,Cynthia R. Jennings,IND,656,1.78%
Secretary of the State,Stamford,Stephanie Thomas,WF,482,1.31%
Treasurer,Stamford,Erick Russell,D,20952,56.64%
Treasurer,Stamford,Harry Arora,R,14804,40.02%
Treasurer,Stamford,Jennifer Baldwin,IND,528,1.43%
Treasurer,Stamford,Erick Russell,WF,444,1.20%
Treasurer,Stamford,JoAnna Laiscell,LI,265,0.72%
Comptroller,Stamford,Sean Scanlon,D,21956,60.05%
Comptroller,Stamford,Mary Fay,R,13676,37.40%
Comptroller,Stamford,Sean Scanlon,IND,493,1.35%
Comptroller,Stamford,Sean Scanlon,WF,439,1.20%
Attorney General,Stamford,William Tong,D,23331,62.88%
Attorney General,Stamford,Jessica Kordas,R,12774,34.43%
Attorney General,Stamford,A.P. Pascarella,IND,313,0.84%
Attorney General,Stamford,William Tong,WF,488,1.32%
Attorney General,Stamford,Ken Krayeske,G,200,0.54%
Judge of Probate 53,Stamford,"Gerald Fox, III",D,26062,100.00%
Board of Education Full Term,Stamford,Versha Munshi-South,D,20323,19.50%
Board of Education Full Term,Stamford,Daniel D. Dauplaise,D,19085,18.31%
Board of Education Full Term,Stamford,Michael Hyman,D,20233,19.41%
Board of Education Full Term,Stamford,Joseph Andreana Jr.,R,14607,14.01%
Board of Education Full Term,Stamford,Lisa Butler,R,15102,14.49%
Board of Education Full Term,Stamford,Diane Melchionne,R,14879,14.28%
Governor and Lieutenant Governor,Sterling,Ned Lamont and Susan Bysiewicz,D,423,30.45%
Governor and Lieutenant Governor,Sterling,Bob Stefanowski and Laura Devlin,R,937,67.46%
Governor and Lieutenant Governor,Sterling,Ned Lamont and Susan Bysiewicz,GFCT,2,0.14%
Governor and Lieutenant Governor,Sterling,"Robert Hotaling and Stewart ""Chip"" Beckett",IND,20,1.44%
Governor and Lieutenant Governor,Sterling,Ned Lamont and Susan Bysiewicz,WF,7,0.50%
Governor and Lieutenant Governor,Sterling,Michelle Louise Bicking and Cassandra A. Martineau,WI,0,0.00%
United States Senator,Sterling,Richard Blumenthal,D,433,31.33%
United States Senator,Sterling,Leora R. Levy,R,933,67.51%
United States Senator,Sterling,Richard Blumenthal,WF,16,1.16%
United States Senator,Sterling,John Anderson,WI,0,0.00%
United States Senator,Sterling,Shabadjob Bharara,WI,0,0.00%
Representative in Congress 02,Sterling,Joe Courtney,D,549,39.52%
Representative in Congress 02,Sterling,Mike France,R,821,59.11%
Representative in Congress 02,Sterling,William Hall,LI,9,0.65%
Representative in Congress 02,Sterling,Kevin Blacker,G,10,0.72%
State Senate 18,Sterling,Farouk Rajab,D,339,24.60%
State Senate 18,Sterling,Heather Somers,R,1010,73.29%
State Senate 18,Sterling,Heather Somers,IND,19,1.38%
State Senate 18,Sterling,Farouk Rajab,WF,10,0.73%
State Representative 44,Sterling,Dave Randall,D,406,29.34%
State Representative 44,Sterling,Anne Dubay Dauphinais,R,953,68.86%
State Representative 44,Sterling,Dave Randall,IND,25,1.81%
Secretary of the State,Sterling,Stephanie Thomas,D,411,30.20%
Secretary of the State,Sterling,Dominic Rapini,R,886,65.10%
Secretary of the State,Sterling,Cynthia R. Jennings,IND,46,3.38%
Secretary of the State,Sterling,Stephanie Thomas,WF,18,1.32%
Treasurer,Sterling,Erick Russell,D,381,27.91%
Treasurer,Sterling,Harry Arora,R,914,66.96%
Treasurer,Sterling,Jennifer Baldwin,IND,40,2.93%
Treasurer,Sterling,Erick Russell,WF,15,1.10%
Treasurer,Sterling,JoAnna Laiscell,LI,15,1.10%
Comptroller,Sterling,Sean Scanlon,D,383,28.29%
Comptroller,Sterling,Mary Fay,R,937,69.20%
Comptroller,Sterling,Sean Scanlon,IND,23,1.70%
Comptroller,Sterling,Sean Scanlon,WF,11,0.81%
Attorney General,Sterling,William Tong,D,433,31.49%
Attorney General,Sterling,Jessica Kordas,R,899,65.38%
Attorney General,Sterling,A.P. Pascarella,IND,21,1.53%
Attorney General,Sterling,William Tong,WF,20,1.45%
Attorney General,Sterling,Ken Krayeske,G,2,0.15%
Judge of Probate 27,Sterling,Carolanne Rowe,R,1097,100.00%
Registrar of Voters,Sterling,Tammy Etheridge,R,1122,100.00%
Governor and Lieutenant Governor,Stonington,Ned Lamont and Susan Bysiewicz,D,5598,59.45%
Governor and Lieutenant Governor,Stonington,Bob Stefanowski and Laura Devlin,R,3510,37.27%
Governor and Lieutenant Governor,Stonington,Ned Lamont and Susan Bysiewicz,GFCT,90,0.96%
